Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
5089.400951518091,0.006364676757011399,-41.86509116449599,-56.61485958143255
5248.074602497726,0.005017780474141629,-43.29859728675959,-59.68453004569226
5411.695265464637,0.00294417330662333,-44.79630486872291,-63.04649097907853
5580.417174769965,0.008682397378969023,-46.30454081011555,-66.09040567750539
5754.399373371571,0.008340175263968611,-47.78048172317665,-69.52124347159361
5933.805862753282,0.009341433231273991,-49.19271498424885,-73.25938848588586
6118.80575751822,0.00964699071332902,-50.7360429184527,-75.62819598854941
6309.573444801934,0.01045436052330156,-52.15527260829661,-79.48166888095463
6506.288748655571,-0.002061534997477837,-53.5341475024815,-80.20005967955733
6709.137099554112,-0.002722545574378634,-55.05284244903204,-84.50665879925529
6918.309709189366,0.004172486878734883,-56.76034749576635,-88.48223032037328
7134.003750712561,0.01009336760290683,-58.10068215354977,-89.68124922699974
7356.422544596414,0.01388375888180995,-59.31006801104107,-93.43030009356002
7585.775750291837,0.01340279471749816,-61.10552602264674,-96.19679749212827
7822.279563860026,0.01465289452151748,-62.13677200090481,-99.83227292579915
8066.156921766135,0.002622522956083769,-63.78071165248953,-105.1918590153301
8317.637711026709,0.01443528143783704,-65.38026183963056,-103.9923430136327
8576.958985908941,0.0179217556212635,-65.70221119956815,-97.34298053754264
8844.365191385999,0.01639934384848261,-67.57561106889415,-101.8292098057746
9120.108393559096,0.009803460700800064,-69.14713516763555,-110.2103674761118
9404.448517263518,0.01956402804337406,-70.80173191354221,-120.229560922797
9697.653591082491,0.01888510641083015,-71.97214155329765,-116.8606635030581
10000,0.01632060235035301,-76.61073950696834,-115.6298885391458
